epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
50,0.5324,0.534,0.7339086150799264,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
51,0.5322,0.5337,0.7332013014570661,0.7326,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
52,0.5318,0.5335,0.7347573914273589,0.7343,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
53,0.5317,0.5331,0.7343330032536427,0.7337,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
54,0.5314,0.5329,0.7339086150799264,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
55,0.5311,0.5326,0.7343330032536427,0.7337,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
56,0.531,0.5324,0.7347573914273589,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
57,0.5308,0.5321,0.7343330032536427,0.7337,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
58,0.5304,0.532,0.7336256896307823,0.7327,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
59,0.5302,0.5318,0.7358890932239355,0.7355,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
60,0.53,0.5315,0.7364549441222238,0.736,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
61,0.5299,0.5312,0.7343330032536427,0.7336,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
62,0.5296,0.5311,0.7344744659782148,0.7336,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
63,0.5294,0.5307,0.7354647050502192,0.7349,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
64,0.5292,0.5306,0.7356061677747914,0.7348,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
65,0.529,0.5303,0.7360305559485075,0.7353,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
66,0.5287,0.5301,0.736737869571368,0.7362,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
67,0.5286,0.5299,0.7357476304993634,0.7351,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
68,0.5284,0.5296,0.7361720186730797,0.7355,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
69,0.5281,0.5295,0.7360305559485075,0.7352,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
70,0.5279,0.5295,0.7353232423256472,0.7344,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
71,0.5278,0.5291,0.736737869571368,0.736,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
72,0.5275,0.5289,0.73687933229594,0.7361,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
73,0.5274,0.5287,0.7371622577450841,0.7365,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
74,0.5271,0.5285,0.7371622577450841,0.7364,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
75,0.527,0.5284,0.7375866459188004,0.7368,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
76,0.5268,0.5281,0.7373037204696562,0.7367,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
77,0.5266,0.5279,0.7373037204696562,0.7368,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
78,0.5264,0.5277,0.7371622577450841,0.7366,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
79,0.5262,0.5276,0.7390012731645211,0.7386,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
80,0.5262,0.5273,0.7375866459188004,0.7369,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
81,0.5259,0.5274,0.7373037204696562,0.7364,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
82,0.5258,0.5272,0.7377281086433725,0.7369,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
83,0.5256,0.5268,0.7381524968170887,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
84,0.5255,0.5268,0.7375866459188004,0.7368,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
85,0.5251,0.5266,0.7392841986136653,0.7389,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
86,0.525,0.5265,0.7380110340925167,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
87,0.525,0.5261,0.7385768849908049,0.7379,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
88,0.5248,0.526,0.7385768849908049,0.7379,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
89,0.5247,0.5258,0.7398500495119535,0.7393,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
90,0.5245,0.5256,0.7401329749610978,0.7396,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
91,0.5244,0.5255,0.740557363134814,0.74,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
92,0.5242,0.5253,0.7394256613382374,0.7388,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
93,0.524,0.5254,0.7373037204696562,0.7364,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
94,0.524,0.525,0.7397085867873815,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
95,0.5237,0.5251,0.7374451831942284,0.7366,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
96,0.5236,0.5247,0.7406988258593861,0.7402,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
97,0.5235,0.5245,0.7402744376856698,0.7397,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
98,0.5232,0.5246,0.7399915122365257,0.7397,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
99,0.5233,0.5243,0.7409817513085302,0.7406,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
100,0.523,0.5241,0.7406988258593861,0.74,SmallMLP-Tanh-Adagrad-0.01-0_Batch-32
1,0.6396,0.5814,0.7148111472626962,0.7138,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
2,0.562,0.5596,0.7183477153769982,0.718,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
3,0.5507,0.556,0.7187721035507144,0.7186,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
4,0.5466,0.5514,0.7245720752581695,0.7233,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
5,0.5423,0.5487,0.7240062243598812,0.7231,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
6,0.5408,0.5466,0.7254208516056019,0.7247,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
7,0.5378,0.5448,0.7259867025038902,0.7252,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
8,0.535,0.5435,0.7264110906776065,0.7258,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
9,0.5335,0.5417,0.7296647333427642,0.7288,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
10,0.5314,0.5403,0.7286744942707597,0.7272,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
11,0.5302,0.5392,0.7293818078936201,0.7277,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
12,0.5286,0.5382,0.7295232706181921,0.7286,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
13,0.527,0.5371,0.7299476587919084,0.7288,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
14,0.5257,0.537,0.7279671806478992,0.7274,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
15,0.525,0.5354,0.7300891215164804,0.729,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
16,0.5233,0.5347,0.7298061960673362,0.7282,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
17,0.5231,0.5341,0.7298061960673362,0.7288,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
18,0.5218,0.5333,0.7300891215164804,0.7286,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
19,0.5208,0.5327,0.7300891215164804,0.7287,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
20,0.5196,0.5323,0.7315037487622011,0.7298,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
21,0.5201,0.5317,0.7309378978639128,0.7299,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
22,0.5191,0.5314,0.7313622860376291,0.7304,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
23,0.5181,0.5311,0.7303720469656245,0.7295,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
24,0.5176,0.5307,0.7313622860376291,0.7305,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
25,0.5166,0.5299,0.733059838732494,0.7318,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
26,0.5166,0.5298,0.7323525251096336,0.7315,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
27,0.5163,0.5292,0.733059838732494,0.7316,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
28,0.5155,0.5299,0.7315037487622011,0.731,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
29,0.5154,0.5286,0.7334842269062102,0.7322,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
30,0.515,0.5287,0.7333427641816381,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
31,0.5144,0.528,0.7337671523553544,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
32,0.5145,0.5277,0.7346159287027868,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
33,0.514,0.5278,0.7353232423256472,0.7345,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
34,0.5133,0.5274,0.7356061677747914,0.7346,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
35,0.513,0.5273,0.7357476304993634,0.7341,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
36,0.5126,0.527,0.734898854151931,0.7333,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
37,0.5128,0.5274,0.7334842269062102,0.7329,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
38,0.5124,0.5265,0.7353232423256472,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
39,0.512,0.5265,0.7373037204696562,0.7356,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
40,0.512,0.5261,0.734898854151931,0.7337,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
41,0.5121,0.5261,0.7357476304993634,0.7347,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
42,0.5119,0.5258,0.7353232423256472,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
43,0.5117,0.5268,0.7339086150799264,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
44,0.5115,0.5255,0.7356061677747914,0.7344,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
45,0.5119,0.5256,0.7374451831942284,0.7357,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
46,0.5109,0.5252,0.736737869571368,0.7354,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
47,0.5113,0.5255,0.7354647050502192,0.7347,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
48,0.5116,0.525,0.7361720186730797,0.7351,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
49,0.5097,0.5248,0.7370207950205121,0.7357,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
50,0.5098,0.525,0.7364549441222238,0.7356,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
51,0.5098,0.5247,0.7371622577450841,0.7361,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
52,0.5093,0.5246,0.73687933229594,0.7358,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
53,0.5095,0.525,0.7350403168765031,0.7344,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
54,0.5098,0.5243,0.736737869571368,0.7354,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
55,0.5104,0.5244,0.7365964068467958,0.7357,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
56,0.5093,0.5241,0.7375866459188004,0.7365,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
57,0.5091,0.5242,0.736737869571368,0.7359,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
58,0.5092,0.5252,0.7341915405290705,0.7338,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
59,0.5088,0.5247,0.7350403168765031,0.7345,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
60,0.5086,0.5238,0.7374451831942284,0.7365,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
61,0.5089,0.5237,0.738718347715377,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
62,0.5087,0.5244,0.7356061677747914,0.735,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
63,0.5084,0.5235,0.7371622577450841,0.7361,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
64,0.5084,0.5236,0.7385768849908049,0.7377,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
65,0.5092,0.5234,0.7380110340925167,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
66,0.5087,0.5236,0.7378695713679445,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
67,0.5081,0.5234,0.7381524968170887,0.7373,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
68,0.5075,0.5231,0.7377281086433725,0.7364,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
69,0.5082,0.5231,0.7382939595416608,0.7372,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
70,0.5078,0.5232,0.7384354222662328,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
71,0.5083,0.5237,0.7361720186730797,0.7356,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
72,0.5079,0.5233,0.7374451831942284,0.7367,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
73,0.5072,0.5228,0.738718347715377,0.7376,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
74,0.5076,0.5234,0.736737869571368,0.7361,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
75,0.5076,0.5231,0.7373037204696562,0.7366,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
76,0.5077,0.5226,0.738718347715377,0.7376,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
77,0.5071,0.5228,0.7382939595416608,0.7366,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
78,0.5073,0.5225,0.7382939595416608,0.7372,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
79,0.5067,0.5225,0.7384354222662328,0.7373,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
80,0.5068,0.523,0.7374451831942284,0.7368,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
81,0.507,0.5225,0.7390012731645211,0.7381,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
82,0.5076,0.5223,0.7394256613382374,0.7384,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
83,0.5073,0.5225,0.7382939595416608,0.7374,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
84,0.5069,0.5222,0.7382939595416608,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
85,0.5074,0.5221,0.7390012731645211,0.7379,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
86,0.5078,0.5221,0.7397085867873815,0.7387,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
87,0.5067,0.5223,0.7388598104399491,0.738,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
88,0.507,0.5221,0.7391427358890932,0.7382,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
89,0.5066,0.5219,0.7380110340925167,0.7368,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
90,0.5069,0.5219,0.7377281086433725,0.7365,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
91,0.5073,0.5218,0.738718347715377,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
92,0.5063,0.5218,0.7394256613382374,0.7384,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
93,0.5059,0.522,0.7388598104399491,0.738,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
94,0.5058,0.5217,0.7384354222662328,0.7372,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
95,0.5065,0.5223,0.7395671240628094,0.7389,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
96,0.5061,0.5216,0.7377281086433725,0.7365,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
97,0.5066,0.5216,0.738718347715377,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
98,0.5064,0.5217,0.7392841986136653,0.7383,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
99,0.5061,0.5215,0.7384354222662328,0.7372,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
100,0.5058,0.5219,0.7395671240628094,0.7388,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
1,0.7281,0.6985,0.5013438958834348,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
2,0.6766,0.6506,0.6173433300325364,0.5755,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
3,0.628,0.6006,0.7242891498090254,0.7238,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
4,0.5914,0.5734,0.7268354788513227,0.7245,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
5,0.5754,0.5617,0.7272598670250389,0.7254,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
6,0.5668,0.5563,0.7290988824444758,0.7272,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
7,0.5669,0.5529,0.729240345169048,0.7271,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
8,0.5616,0.5498,0.7323525251096336,0.7311,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
9,0.5607,0.5472,0.7327769132833498,0.7315,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
10,0.5579,0.5448,0.7339086150799264,0.7327,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
11,0.5563,0.5427,0.7346159287027868,0.7331,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
12,0.5541,0.541,0.7357476304993634,0.7348,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
13,0.5557,0.5396,0.7364549441222238,0.7357,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
14,0.5503,0.538,0.7374451831942284,0.7367,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
15,0.5504,0.5362,0.7381524968170887,0.737,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
16,0.5507,0.5354,0.7384354222662328,0.7378,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
17,0.548,0.5342,0.7382939595416608,0.7377,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
18,0.5461,0.5335,0.7380110340925167,0.7376,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
19,0.5452,0.5317,0.7384354222662328,0.7374,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
20,0.5431,0.531,0.7381524968170887,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
21,0.5423,0.5302,0.7381524968170887,0.7376,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
22,0.5426,0.5293,0.738718347715377,0.7381,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
23,0.5421,0.5282,0.7394256613382374,0.7386,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
24,0.5405,0.5286,0.7406988258593861,0.7404,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
25,0.5417,0.5268,0.7398500495119535,0.739,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
26,0.5436,0.5264,0.738718347715377,0.7373,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
27,0.5411,0.5264,0.740557363134814,0.7402,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
28,0.5391,0.525,0.7397085867873815,0.7386,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
29,0.5388,0.5244,0.7416890649313905,0.7409,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
30,0.5382,0.5239,0.7401329749610978,0.739,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
31,0.5374,0.5234,0.7422549158296788,0.7414,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
32,0.5378,0.5229,0.742396378554251,0.7415,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
33,0.5376,0.5228,0.7428207667279672,0.7423,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
34,0.5372,0.5221,0.7432451549016834,0.7425,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
35,0.5364,0.5219,0.7435280803508275,0.743,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
36,0.5348,0.5211,0.7431036921771114,0.7422,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
37,0.5371,0.521,0.7440939312491158,0.7434,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
38,0.5357,0.5205,0.7439524685245438,0.7428,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
39,0.5359,0.5204,0.7445183194228321,0.744,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
