epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
38,0.5863,0.5347,0.7449427075965483,0.7431,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
39,0.5888,0.5355,0.7463573348422691,0.7442,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
40,0.5882,0.535,0.7459329466685528,0.7439,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
41,0.5896,0.5357,0.7457914839439808,0.7436,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
42,0.5885,0.5361,0.7453670957702645,0.7429,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
43,0.5878,0.5351,0.7464987975668411,0.7444,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
44,0.5913,0.5346,0.74437685669826,0.7426,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
45,0.5903,0.5348,0.7446597821474041,0.7428,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
46,0.5881,0.5343,0.7457914839439808,0.7441,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
47,0.5884,0.5349,0.7459329466685528,0.7438,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
48,0.5855,0.5352,0.746215872117697,0.7439,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
49,0.5866,0.5337,0.7448012448719762,0.743,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
50,0.5873,0.5339,0.7460744093931249,0.7441,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
51,0.5889,0.534,0.7463573348422691,0.7444,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
52,0.5897,0.5339,0.7460744093931249,0.744,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
53,0.5801,0.5332,0.7457914839439808,0.7439,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
54,0.5884,0.5328,0.7467817230159853,0.7452,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
55,0.5892,0.533,0.7460744093931249,0.7443,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
56,0.586,0.533,0.7457914839439808,0.7439,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
57,0.5844,0.5326,0.7460744093931249,0.7443,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
58,0.5858,0.533,0.7460744093931249,0.7441,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
59,0.5905,0.5338,0.7457914839439808,0.7435,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
60,0.5838,0.5331,0.7463573348422691,0.7443,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
61,0.5834,0.5331,0.746215872117697,0.7442,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
62,0.5892,0.5329,0.7460744093931249,0.7441,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
63,0.5848,0.5329,0.7463573348422691,0.7444,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
64,0.5876,0.5341,0.7460744093931249,0.7436,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
65,0.5806,0.5335,0.7460744093931249,0.7437,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
66,0.586,0.5319,0.7474890366388457,0.746,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
67,0.5828,0.5327,0.7460744093931249,0.7439,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
68,0.5824,0.533,0.746215872117697,0.7438,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
69,0.5827,0.5317,0.7463573348422691,0.7445,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
70,0.5825,0.5311,0.7481963502617061,0.7466,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
71,0.5831,0.5311,0.7474890366388457,0.7459,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
72,0.5787,0.5309,0.7472061111897015,0.7456,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
73,0.5846,0.5313,0.7477719620879898,0.746,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
74,0.5811,0.5311,0.7477719620879898,0.7461,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
75,0.5847,0.5315,0.7463573348422691,0.7444,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
76,0.5833,0.531,0.7474890366388457,0.7458,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
77,0.5859,0.5314,0.7470646484651294,0.7453,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
78,0.5928,0.5314,0.7474890366388457,0.746,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
79,0.5861,0.5318,0.7469231857405574,0.7451,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
80,0.5844,0.5317,0.7469231857405574,0.7451,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
81,0.5861,0.5314,0.7477719620879898,0.7461,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
82,0.5879,0.5316,0.7469231857405574,0.745,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
83,0.583,0.5313,0.7470646484651294,0.7453,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
84,0.5885,0.5319,0.7476304993634177,0.7457,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
85,0.5847,0.5316,0.7479134248125618,0.746,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
86,0.5817,0.531,0.7470646484651294,0.7453,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
87,0.583,0.5305,0.7484792757108502,0.747,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
88,0.5811,0.5306,0.7472061111897015,0.7454,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
89,0.5832,0.5311,0.7473475739142736,0.7453,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
90,0.5872,0.5306,0.7481963502617061,0.7465,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
91,0.5858,0.5313,0.7469231857405574,0.7448,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
92,0.5844,0.5304,0.7481963502617061,0.7466,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
93,0.5849,0.5304,0.7484792757108502,0.7469,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
94,0.578,0.531,0.7467817230159853,0.7446,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
95,0.5845,0.5308,0.7470646484651294,0.745,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
96,0.5793,0.5305,0.7469231857405574,0.7449,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
97,0.5802,0.5295,0.7484792757108502,0.747,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
98,0.5865,0.5298,0.7484792757108502,0.7469,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
99,0.582,0.5305,0.7466402602914132,0.7445,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
100,0.5861,0.5303,0.7469231857405574,0.745,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.10
1,0.6884,0.6515,0.7071721601358042,0.7063,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
2,0.6674,0.6257,0.7193379544490027,0.7189,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
3,0.655,0.6058,0.7266940161267506,0.7259,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
4,0.6472,0.5953,0.7285330315461875,0.7269,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
5,0.6424,0.5869,0.7319281369359174,0.7308,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
6,0.6396,0.5814,0.7320695996604895,0.7312,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
7,0.6412,0.5776,0.733059838732494,0.7318,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
8,0.6441,0.5776,0.733059838732494,0.7315,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
9,0.6404,0.5746,0.7343330032536427,0.7332,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
10,0.6384,0.5728,0.7339086150799264,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
11,0.6364,0.5725,0.7350403168765031,0.7331,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
12,0.6354,0.5703,0.7347573914273589,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
13,0.6286,0.5685,0.7360305559485075,0.7344,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
14,0.6408,0.5694,0.7354647050502192,0.7336,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
15,0.6272,0.5659,0.7357476304993634,0.7344,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
16,0.6272,0.5632,0.7371622577450841,0.7366,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
17,0.6316,0.5625,0.7365964068467958,0.7358,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
18,0.6259,0.5629,0.7364549441222238,0.7346,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
19,0.6237,0.5613,0.736737869571368,0.7351,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
20,0.6264,0.5597,0.7388598104399491,0.7379,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
21,0.6301,0.5596,0.7384354222662328,0.7374,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
22,0.6218,0.5597,0.7382939595416608,0.7364,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
23,0.6256,0.56,0.7382939595416608,0.7359,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
24,0.6201,0.5579,0.7384354222662328,0.7366,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
25,0.6168,0.5565,0.7395671240628094,0.738,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
26,0.6252,0.5567,0.738718347715377,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
27,0.6271,0.5576,0.7392841986136653,0.7373,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
28,0.6244,0.5566,0.7382939595416608,0.7365,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
29,0.6197,0.5553,0.7397085867873815,0.7382,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
30,0.6196,0.5546,0.7398500495119535,0.7383,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
31,0.6248,0.5557,0.7390012731645211,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
32,0.6244,0.5556,0.7391427358890932,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
33,0.616,0.5542,0.7381524968170887,0.7363,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
34,0.6205,0.5538,0.7385768849908049,0.7367,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
35,0.6213,0.5544,0.7385768849908049,0.7364,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
36,0.6169,0.5531,0.7392841986136653,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
37,0.6226,0.5535,0.7392841986136653,0.7375,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
38,0.6195,0.5529,0.7395671240628094,0.7379,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
39,0.6187,0.5532,0.7391427358890932,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
40,0.6181,0.5532,0.7392841986136653,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
41,0.6163,0.552,0.7399915122365257,0.7382,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
42,0.6207,0.5527,0.7394256613382374,0.7373,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
43,0.6166,0.5518,0.7401329749610978,0.7382,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
44,0.6202,0.5517,0.7401329749610978,0.7382,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
45,0.6177,0.5523,0.7391427358890932,0.7368,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
46,0.6172,0.5513,0.7409817513085302,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
47,0.6213,0.5509,0.7411232140331023,0.7395,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
48,0.6122,0.55,0.7419719903805347,0.7405,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
49,0.6158,0.5508,0.7401329749610978,0.7381,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
50,0.6154,0.5503,0.7414061394822464,0.7396,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
51,0.6223,0.5502,0.7426793040033951,0.7412,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
52,0.616,0.5509,0.7409817513085302,0.739,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
53,0.6146,0.5504,0.7408402885839581,0.7389,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
54,0.6154,0.5505,0.7399915122365257,0.7379,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
55,0.6179,0.5502,0.7406988258593861,0.7387,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
56,0.6174,0.5504,0.7397085867873815,0.7376,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
57,0.6146,0.5499,0.7408402885839581,0.739,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
58,0.6155,0.5509,0.7395671240628094,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
59,0.6139,0.5498,0.7404159004102419,0.7384,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
60,0.6132,0.5503,0.7399915122365257,0.7376,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
61,0.6108,0.5496,0.7406988258593861,0.7386,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
62,0.6103,0.5489,0.7412646767576744,0.7394,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
63,0.6149,0.5487,0.7421134531051068,0.7404,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
64,0.6147,0.5485,0.7418305276559627,0.7403,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
65,0.616,0.549,0.7416890649313905,0.7399,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
66,0.6131,0.5496,0.7412646767576744,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
67,0.6133,0.5489,0.7411232140331023,0.7392,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
68,0.6124,0.5489,0.7408402885839581,0.7388,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
69,0.6115,0.5492,0.7416890649313905,0.7394,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
70,0.6171,0.5493,0.7406988258593861,0.7386,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
71,0.6085,0.5485,0.7411232140331023,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
72,0.6088,0.5486,0.7414061394822464,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
73,0.6134,0.5482,0.7406988258593861,0.7386,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
74,0.6152,0.5484,0.7409817513085302,0.7389,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
75,0.6152,0.5488,0.7416890649313905,0.7394,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
76,0.6129,0.5488,0.742396378554251,0.7401,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
77,0.6088,0.5482,0.7415476022068185,0.7394,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
78,0.6195,0.5478,0.7428207667279672,0.7411,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
79,0.6157,0.5486,0.7418305276559627,0.7397,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
80,0.6104,0.5482,0.7411232140331023,0.7391,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
81,0.6146,0.5488,0.7421134531051068,0.7398,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
82,0.614,0.5478,0.7435280803508275,0.7418,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
83,0.6116,0.5485,0.742537841278823,0.7404,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
84,0.6114,0.5477,0.7421134531051068,0.7402,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
85,0.6127,0.5473,0.7428207667279672,0.7411,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
86,0.6101,0.5471,0.7421134531051068,0.7403,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
87,0.6091,0.5467,0.7419719903805347,0.7402,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
88,0.6118,0.5467,0.742537841278823,0.7407,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
89,0.6128,0.5468,0.742396378554251,0.7405,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
90,0.6121,0.5466,0.7436695430753997,0.742,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
91,0.6113,0.5472,0.742537841278823,0.7405,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
92,0.6138,0.5472,0.7426793040033951,0.7407,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
93,0.608,0.5466,0.7429622294525392,0.7412,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
94,0.609,0.5465,0.7428207667279672,0.741,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
95,0.6145,0.5467,0.7426793040033951,0.7409,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
96,0.6094,0.5466,0.7426793040033951,0.7409,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
97,0.6101,0.5465,0.742537841278823,0.7408,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
98,0.6149,0.5477,0.7432451549016834,0.741,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
99,0.606,0.5476,0.7435280803508275,0.7412,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
100,0.6111,0.5475,0.7431036921771114,0.7408,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.20
1,0.7033,0.6938,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
2,0.7008,0.6937,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
3,0.6963,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
4,0.6982,0.6927,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
5,0.6958,0.6922,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
6,0.695,0.6916,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
7,0.6956,0.6909,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
8,0.6923,0.6901,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
9,0.6933,0.6889,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
10,0.6928,0.6873,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
11,0.691,0.6852,0.569528929127175,0.475,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
12,0.6912,0.6831,0.6362993351251945,0.5931,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
13,0.6879,0.6803,0.6703918517470646,0.6455,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
14,0.6866,0.6763,0.6890649313905786,0.6737,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
15,0.6853,0.6719,0.7050502192672231,0.6952,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
16,0.6845,0.6674,0.7131135945678314,0.7059,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
17,0.6823,0.6623,0.7213184325930118,0.716,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
18,0.684,0.6577,0.7231574480124487,0.7195,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
19,0.6796,0.652,0.7254208516056019,0.722,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
20,0.6782,0.6461,0.7285330315461875,0.7265,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
21,0.6759,0.6409,0.7286744942707597,0.727,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
22,0.6757,0.6361,0.7303720469656245,0.7288,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
23,0.6769,0.6327,0.7298061960673362,0.7292,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
24,0.6738,0.6293,0.7296647333427642,0.7286,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
25,0.6725,0.6255,0.7316452114867732,0.7302,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
26,0.6706,0.6218,0.7302305842410525,0.7294,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
27,0.6706,0.6188,0.7332013014570661,0.7319,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
28,0.6697,0.616,0.7319281369359174,0.73,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
29,0.6725,0.6146,0.7324939878342057,0.7305,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
30,0.6677,0.612,0.7333427641816381,0.7316,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
31,0.6697,0.6107,0.7316452114867732,0.729,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
32,0.6658,0.6086,0.7327769132833498,0.7304,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
33,0.6682,0.6068,0.7320695996604895,0.7312,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
34,0.6665,0.6057,0.7320695996604895,0.7312,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
35,0.6696,0.6055,0.7317866742113454,0.7309,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
36,0.6648,0.6047,0.7343330032536427,0.7327,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
37,0.6674,0.6034,0.7343330032536427,0.7328,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
38,0.668,0.6033,0.7316452114867732,0.7307,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
39,0.6642,0.602,0.7337671523553544,0.732,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
40,0.6646,0.6013,0.7343330032536427,0.7322,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
41,0.6673,0.6007,0.7340500778044985,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
42,0.66,0.5982,0.7337671523553544,0.7324,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
43,0.6599,0.5969,0.7340500778044985,0.7327,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
44,0.6625,0.5961,0.7343330032536427,0.7331,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
45,0.6657,0.5965,0.7340500778044985,0.733,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
46,0.6619,0.596,0.7332013014570661,0.7324,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
47,0.6608,0.5952,0.7343330032536427,0.7331,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
48,0.6617,0.5947,0.7343330032536427,0.733,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
49,0.6622,0.5938,0.7347573914273589,0.7332,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
50,0.6602,0.5935,0.7336256896307823,0.7317,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
51,0.6648,0.594,0.7337671523553544,0.7317,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
52,0.6662,0.5945,0.7343330032536427,0.7323,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
53,0.6619,0.5939,0.7350403168765031,0.733,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
54,0.6648,0.5934,0.7353232423256472,0.7339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
55,0.6652,0.5939,0.7353232423256472,0.7336,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
56,0.6653,0.5942,0.7353232423256472,0.7338,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
57,0.6633,0.5939,0.7354647050502192,0.7339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
58,0.6586,0.5929,0.7360305559485075,0.7346,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
59,0.6623,0.593,0.7358890932239355,0.7343,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
60,0.6601,0.5924,0.7357476304993634,0.7341,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
61,0.6591,0.5914,0.7357476304993634,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
62,0.6671,0.5921,0.7364549441222238,0.7347,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
63,0.6618,0.5917,0.7365964068467958,0.7349,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
64,0.6603,0.5909,0.7361720186730797,0.7346,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
65,0.659,0.5906,0.7360305559485075,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
66,0.6582,0.5898,0.736737869571368,0.7351,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
67,0.662,0.59,0.7365964068467958,0.7348,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
68,0.6639,0.5908,0.7353232423256472,0.7333,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
69,0.6633,0.591,0.7356061677747914,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
70,0.6553,0.5894,0.7364549441222238,0.7346,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
71,0.6617,0.59,0.7360305559485075,0.7338,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
72,0.6586,0.5899,0.734898854151931,0.7325,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
73,0.6608,0.5897,0.7350403168765031,0.7326,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
74,0.6576,0.5891,0.7354647050502192,0.733,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
75,0.6577,0.5882,0.7357476304993634,0.7336,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
76,0.6577,0.5877,0.7358890932239355,0.7338,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
77,0.6586,0.5876,0.7356061677747914,0.7332,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
78,0.658,0.5867,0.736737869571368,0.735,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
79,0.6593,0.5869,0.7363134813976517,0.7343,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
