epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
88,0.522,0.5862,0.7080209364832367,0.7021,SmallMLP-ReLU-SGD-0.1-0
89,0.5257,0.5353,0.7344744659782148,0.7253,SmallMLP-ReLU-SGD-0.1-0
90,0.5161,0.5069,0.7484792757108502,0.7473,SmallMLP-ReLU-SGD-0.1-0
91,0.5146,0.5198,0.7467817230159853,0.7467,SmallMLP-ReLU-SGD-0.1-0
92,0.5147,0.5119,0.7378695713679445,0.7308,SmallMLP-ReLU-SGD-0.1-0
93,0.5251,0.5463,0.7234403734615928,0.7089,SmallMLP-ReLU-SGD-0.1-0
94,0.5208,0.5285,0.7336256896307823,0.7328,SmallMLP-ReLU-SGD-0.1-0
95,0.5196,0.5338,0.7419719903805347,0.7355,SmallMLP-ReLU-SGD-0.1-0
96,0.5147,0.5091,0.7464987975668411,0.7418,SmallMLP-ReLU-SGD-0.1-0
97,0.5278,0.512,0.7398500495119535,0.7398,SmallMLP-ReLU-SGD-0.1-0
98,0.5123,0.524,0.7371622577450841,0.7369,SmallMLP-ReLU-SGD-0.1-0
99,0.5184,0.5098,0.7487622011599944,0.7484,SmallMLP-ReLU-SGD-0.1-0
100,0.5169,0.5139,0.7460744093931249,0.7438,SmallMLP-ReLU-SGD-0.1-0
1,0.6945,0.6942,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
2,0.6952,0.6977,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
3,0.6956,0.6957,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
4,0.6943,0.6979,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
5,0.6946,0.6935,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
6,0.6946,0.6964,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
7,0.6952,0.6947,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
8,0.6953,0.6934,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
9,0.696,0.6981,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
10,0.6943,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
11,0.6949,0.6936,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
12,0.6955,0.7055,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
13,0.6957,0.6944,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
14,0.6945,0.6941,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
15,0.696,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
16,0.6948,0.6985,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
17,0.6958,0.6932,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
18,0.6959,0.6939,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
19,0.6961,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
20,0.6948,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
21,0.6951,0.6932,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
22,0.6951,0.6932,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
23,0.6952,0.6934,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
24,0.6959,0.7024,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
25,0.6952,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
26,0.695,0.6932,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
27,0.6937,0.6964,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
28,0.6958,0.6955,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
29,0.6946,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
30,0.6946,0.6932,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
31,0.695,0.6939,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
32,0.6959,0.6933,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
33,0.6968,0.6999,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
34,0.6962,0.6972,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
35,0.6949,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
36,0.6951,0.702,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
37,0.6971,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
38,0.6959,0.7026,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
39,0.6951,0.6949,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
40,0.6955,0.6934,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
41,0.6952,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
42,0.6945,0.6945,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
43,0.6944,0.6936,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
44,0.695,0.6961,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
45,0.6937,0.6991,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
46,0.6959,0.6978,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
47,0.6958,0.6972,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
48,0.6956,0.6962,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
49,0.6943,0.6967,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
50,0.6946,0.7012,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
51,0.6953,0.6943,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
52,0.694,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
53,0.6968,0.6933,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
54,0.6963,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
55,0.6947,0.6933,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
56,0.6938,0.7027,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
57,0.6968,0.6978,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
58,0.6954,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
59,0.6945,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
60,0.6936,0.6942,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
61,0.6944,0.6934,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
62,0.6945,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
63,0.6944,0.6936,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
64,0.6953,0.6934,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
65,0.6948,0.6932,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
66,0.6951,0.6976,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
67,0.6944,0.6975,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
68,0.6948,0.6976,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
69,0.696,0.6932,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
70,0.6934,0.6932,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
71,0.6947,0.71,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
72,0.6957,0.6941,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
73,0.6942,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
74,0.6957,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
75,0.6942,0.6941,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
76,0.6955,0.6936,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
77,0.6943,0.6966,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
78,0.6969,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
79,0.6953,0.6978,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
80,0.6951,0.6982,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
81,0.6961,0.6957,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
82,0.6956,0.6932,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
83,0.6963,0.6948,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
84,0.6956,0.6994,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
85,0.6944,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
86,0.6936,0.697,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
87,0.6947,0.6981,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
88,0.6961,0.6964,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
89,0.6976,0.6957,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
90,0.6953,0.6931,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
91,0.6946,0.6954,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
92,0.6944,0.6994,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
93,0.6947,0.695,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
94,0.6957,0.6933,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
95,0.696,0.6964,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
96,0.6948,0.6961,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
97,0.6949,0.6932,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
98,0.695,0.6933,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
99,0.6956,0.7049,0.49370490875654266,0.3305,SmallMLP-LeakyReLU-SGD-0.1-0
100,0.6949,0.6933,0.5062950912434574,0.3361,SmallMLP-LeakyReLU-SGD-0.1-0
